id,amount_tsh,gps_height,longitude,latitude,region_code,district_code,population,construction_year
60581,200.0,546,36.28457963,-7.34875648,11,7,410,1984
71058,30.0,58,39.49125935,-10.21224803,80,23,231,2006
29457,50.0,1337,37.20161099,-4.46339991,21,4,200,2012
60342,0.0,0,0.0,-2e-08,17,1,0,0
12199,3000.0,2032,34.34325334,-9.55049121,11,3,0,1986
8411,0.0,0,31.560124600000005,-3.29855354,17,5,0,0
20291,20.0,997,36.72515251,-3.60785525,21,4,200,2006
6891,0.0,1538,36.65094135,-3.30966993,2,2,200,1990
9030,0.0,296,38.53077205,-10.75199348,90,33,1,1992
34503,0.0,1764,37.57846687,-3.15033564,3,1,1,2008
44918,0.0,355,38.62602739,-10.24168867,8,3,370,0
49643,0.0,1652,34.59357478,-9.07042386,11,4,15,1978
49361,500.0,250,36.34267857,-8.29617614,5,3,100,2004
9486,0.0,1218,38.47981645,-4.6370795,4,1,1,2010
4777,250.0,1135,29.97619909,-4.83711513,16,2,510,1983
13060,0.0,984,36.33250787,-10.58541367,10,5,250,1972
24236,0.0,1020,36.0141732,-3.64090578,2,1,1,1990
17272,0.0,0,33.9136778,-9.68833179,12,3,0,0
51061,5000.0,1171,32.05355705,-6.72529794,15,1,250,1986
15821,0.0,0,33.58927948,-9.16687892,12,4,0,0
30914,0.0,0,33.01833717,-4.16091665,14,1,0,0
63896,300.0,256,36.96224816,-7.68772803,5,3,220,1995
13965,0.0,13,39.2199248,-7.13474,60,43,4005,2007
19636,1500.0,535,37.1526279,-11.24640922,10,1,1,1999
53673,0.0,0,32.75741729,-9.09694321,12,6,0,0
39162,0.0,1497,34.75416689,-4.89292755,13,4,30,2005
38589,25.0,697,37.54306974,-3.47227746,3,4,100,2008
55590,5.0,999,37.2861187,-3.31207497,3,4,50,2007
16541,0.0,0,33.56236559,-3.5622979,17,8,0,0
68060,0.0,983,36.80950556,-3.5022712999999994,2,2,300,1978
49062,0.0,0,32.94529910000001,-8.99255426,12,6,0,0
55564,0.0,0,36.32293677,-6.03470578,1,3,0,0
56304,0.0,0,33.79792371,-3.2902177000000004,17,2,0,0
46793,0.0,0,33.69068702,-3.62269012,17,8,0,0
72072,0.0,0,33.86367969,-9.61992868,12,3,0,0
6425,0.0,0,32.49843699,-3.89608241,17,3,0,0
24726,0.0,435,35.70932827,-9.0132206,5,3,200,2008
61031,2500.0,1183,38.36335703,-4.856186,4,1,1,1962
30750,50.0,26,38.7276632,-6.72470146,6,2,11463,2006
52418,50.0,1393,33.774718799999995,-6.46868405,13,3,800,2008
39683,400.0,1158,32.09104171,-6.81610258,15,1,350,1988
34004,50.0,237,38.38801375,-6.33061553,6,1,15,2004
50253,0.0,282,36.91267704,-7.76613081,5,3,50,2006
71642,0.0,1764,36.60824994,-3.23288864,2,2,150,1990
72215,500.0,305,36.99636691,-7.59411245,5,1,250,2011
68225,0.0,1440,34.61990188,-5.16614402,13,2,1,1970
53815,500.0,1607,34.54388639,-9.01147902,11,4,75,1978
54462,0.0,352,38.78313993,-10.58646094,90,33,1600,1975
20,250.0,1257,29.9017787,-4.54070514,16,2,340,1999
21655,0.0,0,33.12969335,-2.46031894,19,2,0,0
10140,0.0,0,34.02580003,-3.55408617,17,2,0,0
63406,0.0,1620,36.8191638,-3.18081737,2,7,156,2006
13766,0.0,0,32.16274255,-3.94028542,17,3,0,0
43794,100.0,1018,35.87930651,-10.23650115,10,5,300,1994
3595,500.0,305,36.52748327,-8.50299111,5,4,283,2010
49166,0.0,0,33.03192882,-3.04383212,19,7,0,0
30358,50.0,-34,39.25404615,-7.39037148,6,4,1444,2007
72639,0.0,-24,39.41239542,-8.75532707,80,13,1,2009
65615,0.0,1145,33.0154412,-2.10542985,19,1,500,1994
69386,0.0,905,37.85553001,-4.22842166,3,3,750,2012
15518,0.0,0,33.927716100000005,-9.42569923,12,3,0,0
18082,250.0,1379,30.19288748,-4.25306587,16,2,410,2002
49144,1000.0,1421,35.53225155,-7.71924733,11,1,650,1985
62404,0.0,0,33.23884681,-9.26499653,12,2,0,0
8929,100.0,63,39.09945364,-6.95604764,7,2,80,2010
51474,500.0,1375,34.61895661,-8.85770096,11,4,65,1978
44366,0.0,0,33.05608696,-9.39312142,12,5,0,0
59764,0.0,0,33.62171337,-9.21042616,12,4,0,0
67014,0.0,1372,37.65254699,-3.6199109,3,2,300,1972
12683,0.0,317,35.8030964,-8.78929776,5,3,300,1997
48587,0.0,309,38.96844457,-10.52341637,90,33,35,1998
71327,0.0,1019,29.91226289,-4.87914029,16,3,2100,1985
63936,0.0,80,39.14863121,-8.5425317,80,13,390,2012
31164,0.0,528,37.61290487,-6.75015011,5,5,200,2011
1813,0.0,0,33.55600765,-4.93573768,14,3,0,0
60180,0.0,0,33.18309355,-2.80869207,19,4,0,0
61158,0.0,1268,30.38650622,-5.60171153,15,1,123,1982
56977,0.0,0,0.0,-2e-08,17,1,0,0
1063,25.0,1522,31.04926122,-7.505542399999999,15,3,150,1987
42186,1000.0,1415,35.58874529,-7.79323415,11,1,400,1983
37503,0.0,769,30.59724346,-7.44205872,15,3,800,1995
26497,0.0,-19,39.26433123,-8.35921051,80,13,358,2009
64788,0.0,0,34.38020734,-3.79525414,17,6,0,0
57507,0.0,1494,38.28703659,-4.823574099999999,4,1,1,1981
70264,0.0,0,33.19587638,-3.87153151,17,3,0,0
7129,2000.0,1895,35.93069761,-8.28101817,11,7,25,2009
47568,0.0,0,33.66797259,-3.14777279,17,2,0,0
31428,0.0,977,35.69674253,-3.80380264,21,1,245,2012
70002,0.0,0,33.79171047,-3.32901882,17,2,0,0
22129,300.0,686,36.70600778,-6.64561989,5,1,332,1997
57457,300.0,846,37.69198826,-3.80416008,3,2,160,1992
13787,0.0,0,34.2537115,-3.12308686,17,6,0,0
9757,20.0,838,31.56028586,-7.68339104,15,2,350,2008
61045,0.0,0,32.63480766,-3.81644996,17,3,0,0
61217,0.0,0,33.54199665,-9.23297622,12,4,0,0
27381,0.0,0,38.81257147,-4.82115901,4,8,1,2007
65277,0.0,1406,37.11030199,-3.1782171000000004,3,7,1,2002
13477,0.0,540,34.67296206,-10.72510744,10,3,1,2013
62661,5000.0,114,38.85971608,-6.7837815,6,2,10,2010
70992,0.0,0,33.87142479,-9.48052,12,3,0,0
62138,0.0,0,33.64733465,-9.2929149,12,4,0,0
3623,0.0,0,0.0,-2e-08,19,6,0,0
10841,500.0,1576,34.96058829,-8.86920793,11,4,350,2009
49012,0.0,115,39.14645723,-7.65861602,60,53,1,1994
40544,0.0,1582,34.81065357,-5.01935858,13,2,1,1980
23153,0.0,2025,34.18338162,-9.30687898,11,3,0,1985
61261,20.0,437,37.12973816,-6.66812205,5,1,50,1981
33716,5.0,1148,37.25265612,-3.26883416,3,5,50,1999
22745,500.0,1676,34.29485703,-9.62764915,11,3,0,1995
10579,0.0,0,30.79862566,-1.4111387,18,1,0,0
26019,0.0,53,39.07495147,-7.05513806,7,2,200,2000
55193,0.0,0,33.85053156,-9.43354126,12,4,0,0
67750,0.0,2010,34.74492968,-9.41542175,11,4,26,2002
60733,0.0,0,32.35348928,-2.50854598,19,5,0,0
34960,0.0,0,30.63107105,-2.44857195,18,30,0,0
28692,0.0,0,33.4305423,-2.85366352,19,4,0,0
16146,0.0,0,32.5722395,-3.87170739,17,3,0,0
17753,500.0,1138,30.28677547,-4.66230709,16,2,1,2008
51486,0.0,1960,35.38278885,-4.08317321,21,3,1,2012
6852,0.0,0,31.81648383,-1.2809839,18,6,0,0
20999,0.0,0,33.05012996,-2.6947124,19,7,0,0
7528,50.0,5,39.18991672,-6.90610005,7,2,100,2000
15760,0.0,0,33.19276272,-2.7512896,19,4,0,0
15669,0.0,0,33.90038959,-9.34006984,12,4,0,0
36622,20.0,1284,34.84286083,-5.73465226,13,3,2000,2010
50507,0.0,0,31.77493438,-1.45906219,18,2,0,0
69246,0.0,630,37.59481056,-9.67405402,80,43,350,2006
18811,50.0,-4,38.69136849,-6.68555688,6,1,150,2002
693,0.0,0,33.2813222,-9.09158304,12,2,0,0
68997,0.0,1271,36.88715746,-3.33913494,2,7,79,2002
19312,0.0,1741,34.68623958,-9.15457874,11,4,1,2008
25977,0.0,0,0.0,-2e-08,19,2,0,0
53621,0.0,303,35.94211315,-8.529964,5,3,700,1980
9131,0.0,1616,35.59536248,-4.22008917,21,1,360,2008
69751,0.0,232,37.03754701,-7.77818519,5,3,350,2010
14471,0.0,0,32.84400771,-2.91421701,19,7,0,0
14595,0.0,0,32.71684514,-8.77141543,12,6,0,0
20047,0.0,1465,34.65357283,-4.84088109,13,4,98,2003
22287,0.0,1286,30.8865662,-3.18749024,16,1,300,2010
31545,100.0,331,38.57251965,-4.89434303,4,2,50,2007
56770,250.0,1313,29.8894577,-4.49457362,16,2,700,2007
6436,0.0,0,32.93199081,-4.97723879,14,6,0,0
17612,0.0,0,33.12541911,-2.4625482999999995,19,2,0,0
47752,0.0,0,36.78601163,-6.04676261,1,3,0,0
20482,0.0,1370,36.88484092,-3.31872533,2,7,100,2003
13726,500.0,1469,34.71594721,-8.860222300000002,11,4,360,1978
67126,250.0,1285,30.04468379,-4.71746723,16,2,780,1999
19853,0.0,1388,36.93224764,-3.14484155,3,7,1,2009
1954,0.0,0,31.15810581,-1.82789989,18,1,0,0
8898,0.0,0,33.81747504,-9.13744262,12,4,0,0
56403,0.0,501,37.62411819,-6.8378754,5,5,1,2008
57821,0.0,0,32.68988635,-2.56684434,19,5,0,0
13970,0.0,2017,35.38870412,-4.05702758,21,3,1,2012
53282,0.0,0,33.13033626,-3.92453482,17,3,0,0
43606,100.0,1428,34.60734367,-5.16204577,13,2,50,2000
13743,0.0,-27,39.80213154,-7.84631066,60,63,100,0
525,0.0,1619,34.81590514,-4.91581663,13,4,89,2011
58188,0.0,297,36.13975931,-8.94013913,5,4,500,2006
10880,100.0,38,39.35485341,-6.91538321,7,3,180,2010
73220,0.0,1175,33.71501703,-1.50573666,20,3,320,1967
12243,0.0,0,33.769141999999995,-9.57504707,12,3,0,0
29337,5000.0,1960,35.32533379,-4.02565494,21,3,172,1976
10111,0.0,0,32.10539387,-3.64577613,17,5,0,0
2057,0.0,1456,35.013889500000005,-8.23653304,11,2,0,0
40417,300.0,259,36.96522979,-7.68080427,5,3,80,1995
53249,500.0,283,36.05586705,-8.90097004,5,4,350,1992
20114,20.0,940,37.87077402,-4.24434863,3,3,250,2012
70594,1000.0,473,34.81890084,-11.30754173,10,3,50,1992
67629,0.0,893,29.64770772,-4.80318612,16,3,300,1992
15331,0.0,0,33.11504826,-3.87334452,17,3,0,0
54530,0.0,0,32.88881472,-2.84788997,19,7,0,0
8951,20.0,172,38.36184706,-6.63650477,6,1,200,1972
55096,0.0,0,31.38982125,-2.70377602,18,4,0,0
29323,20.0,973,36.82248126,-3.49825097,2,2,150,2009
4449,600.0,976,29.72497973,-4.79009461,16,3,500,2008
69417,500.0,646,37.94096239,-4.11877385,3,3,100,1967
26211,20.0,326,38.30665447,-6.12730262,6,1,60,2009
5918,200.0,634,37.91861363,-4.51465152,3,3,80,2005
48967,0.0,117,38.86072584,-6.79655818,6,2,1,1987
43301,0.0,159,37.66608674,-7.42405318,5,2,85,1989
64179,50.0,1646,35.00425707,-4.57904047,13,2,1,1960
40107,0.0,1429,36.74460709,-3.36464164,2,2,200,2007
24723,0.0,86,38.54347448,-8.47018992,60,53,1,2006
3234,0.0,1093,36.81153918,-3.44199128,2,2,150,2009
44633,0.0,836,37.55484987,-3.39049085,3,4,1,2011
68836,50.0,-7,38.64661244,-6.7361578999999985,6,1,700,2009
58377,0.0,1178,33.28987041,-2.09388568,20,4,250,1998
33338,0.0,273,36.89378488,-7.86076645,5,3,1800,1998
26948,500.0,747,36.34980312,-11.17838853,10,5,90,2007
47435,0.0,292,36.63243109,-8.07834571,5,3,400,1996
55511,0.0,1649,34.88490036,-11.05393008,10,3,1,2004
24628,500.0,1627,34.91299163,-8.95442644,11,4,40,2006
45431,0.0,0,32.46379646,-2.3964431,19,5,0,0
44575,0.0,292,38.97510298,-7.08085479,60,33,1,2008
64125,1000.0,-19,39.06096533,-5.29114173,4,3,100,2008
52139,0.0,297,35.94290419,-8.52053096,5,3,800,1980
60736,0.0,918,36.84803266,-3.6218183,21,4,200,0
61803,100.0,1517,34.71604964,-4.87131069,13,4,98,2004
43324,500.0,1300,30.48314446,-5.6148197,15,1,21,1980
35809,0.0,0,31.438440000000003,-1.48234554,18,2,0,0
62517,2000.0,1201,31.24185974,-6.28418038,15,1,1000,1990
3340,0.0,0,31.425519399999995,-1.54177143,18,2,0,0
25838,500.0,341,35.9985833,-9.19142362,5,4,150,2009
55413,0.0,1761,36.71589662,-3.3299932,2,2,150,1998
67295,500.0,1490,30.18420864,-4.38818497,16,2,950,2008
25573,50.0,986,36.79486905,-3.567614,2,2,1200,2009
23263,2000.0,1721,31.29418924,-7.70397836,15,3,1,1989
15556,0.0,0,31.45902715,-2.83698936,18,4,0,0
65692,30.0,0,37.34283838,-6.38593706,5,1,800,1984
26978,0.0,0,30.63689975,-1.27717348,18,1,0,0
27474,500.0,753,30.43863497,-6.81867044,15,1,50,1994
70977,0.0,1401,35.05434615,-10.86652808,10,3,120,1990
49722,250.0,1449,29.92488624,-4.45101275,16,2,750,1990
8925,0.0,0,35.39893221,-5.24956645,1,1,0,0
17040,2000.0,1010,35.67274624,-10.38278792,10,2,0,1990
65126,30.0,81,39.36882145,-10.29783053,80,23,1,2010
12328,20.0,1265,36.86820953,-6.13831444,5,1,150,2006
66784,0.0,0,32.71228434,-9.0750772,12,6,0,0
6197,0.0,1060,30.01829966,-4.93543356,16,3,250,1994
55506,0.0,238,38.45493447,-9.85261402,80,43,250,1997
28658,2000.0,1546,34.75996586,-8.88361495,11,4,35,2011
16110,0.0,0,32.51802182,-3.73501656,17,3,0,0
27340,30.0,193,38.84681191,-5.1601106,4,3,150,2008
69946,0.0,0,0.0,-2e-08,19,6,0,0
8135,0.0,0,33.00975004,-2.7369807999999995,19,7,0,0
67646,0.0,918,37.64942604,-3.35563176,3,1,1,2003
56698,100.0,447,38.60980636,-10.58429589,90,33,2000,2007
51199,0.0,1228,34.45643901,-1.54252031,20,2,860,1999
30519,0.0,792,36.14634513,-10.48220284,10,5,100,2012
21002,0.0,0,33.67261339,-3.67719954,17,8,0,0
21701,0.0,734,37.69735412,-3.5384095,3,2,400,2009
72794,50.0,1203,34.02290841,-1.62935725,20,3,250,1991
10745,0.0,0,33.95816322,-9.44812238,12,3,0,0
1337,0.0,0,32.09175527,-5.18365415,14,4,0,0
70186,0.0,1350,36.69635144,-2.72861111,2,6,550,2000
72191,0.0,1583,34.926405100000004,-4.50766411,13,2,1,1970
48224,1000.0,1060,35.30845995,-10.45739065,10,2,0,2009
42274,50.0,196,39.85692663,-10.63123087,99,1,400,2010
2384,25.0,731,37.54656636,-3.45438588,3,4,150,2008
58219,0.0,0,33.89227975,-9.33394454,12,4,0,0
51551,0.0,0,0.0,-2e-08,17,1,0,0
64628,10.0,1479,35.62285624,-3.5101238,24,30,620,1994
59079,500.0,1130,34.18129603,-4.63963786,13,1,290,1994
20646,0.0,0,32.08392837,-2.40705186,19,5,0,0
38721,0.0,0,32.72694793,-2.83926488,19,5,0,0
30360,0.0,0,31.17301588,-1.53534112,18,1,0,0
64789,0.0,0,32.05448802,-3.59781663,17,5,0,0
73144,0.0,1182,37.09615118,-3.21609885,3,7,1,2008
15926,5000.0,1730,34.52505494,-9.14152683,11,4,48,2009
49764,0.0,855,31.81757803,-7.86336771,15,2,50,1983
69618,20.0,998,36.81472468,-3.4808595,2,2,100,2000
24482,0.0,0,32.05201071,-3.51043851,17,5,0,0
50391,0.0,0,0.0,-2e-08,17,1,0,0
20733,300.0,1370,37.66760783,-3.61413429,3,2,500,1972
60546,200.0,304,36.87072463,-7.89646451,5,3,250,1996
48186,0.0,1041,35.59970698,-10.67079107,10,4,800,2006
10990,8500.0,109,38.86031948,-6.78312684,6,2,30,2010
61655,0.0,1295,30.83410414,-3.64776347,16,1,350,2008
73764,1000.0,1397,35.52774017,-7.71656018,11,1,1800,1985
25096,0.0,0,33.2888877,-9.4854776,12,5,0,0
60862,0.0,0,33.35803327,-2.86864241,19,4,0,0
30516,0.0,374,38.28195923,-4.88923579,4,2,250,2003
53181,0.0,734,35.44975804,-11.22464525,10,2,225,1988
32720,0.0,1565,35.29717700000001,-4.44656058,21,2,532,2011
56597,50.0,1528,35.62269097,-4.5928504,21,2,563,2008
46504,100.0,73,39.11858937,-6.89257727,7,2,150,2010
30544,1000.0,2030,34.44197953,-9.57254159,11,4,50,2006
53612,2000.0,1404,35.84644338,-7.70490059,11,7,50,1984
13464,0.0,0,30.49705758,-2.58269717,18,30,0,0
19522,1000.0,1096,30.59235986,-4.58469194,16,2,2300,2002
39030,450.0,1669,37.19966397,-3.18433661,3,5,100,1995
47033,500.0,343,36.83053035,-8.80089601,5,4,205,2008
44545,0.0,0,0.0,-2e-08,17,1,0,0
28888,0.0,0,36.29328412,-5.72887491,1,3,0,0
56298,0.0,0,32.82642432,-2.53226616,19,5,0,0
58052,250.0,1269,30.30205458,-4.58016277,16,2,500,2000
11992,0.0,1264,34.35093982,-1.63899715,20,2,100,2002
25054,5000.0,1097,36.9401758,-3.37876149,2,7,350,2008
65559,0.0,0,32.87790883,-9.29922106,12,6,0,0
59052,20.0,189,38.34871879999999,-6.63655192,6,1,50,2003
73463,0.0,0,33.51569669,-2.82452023,19,4,0,0
9554,500.0,469,37.04882416,-6.82936919,5,1,150,1985
13451,0.0,0,31.61317892,-1.34604074,18,2,0,0
7725,300.0,2139,34.00662986,-9.31676749,11,3,0,1995
19403,1000.0,1143,33.21594859,-2.12311098,20,4,360,1999
67411,0.0,0,31.03177491,-1.69883873,18,1,0,0
27379,25.0,687,37.51056284,-3.52058702,3,4,250,2008
14405,250.0,1363,30.06960384,-4.32240307,16,2,590,2006
30096,500.0,1908,34.67174796,-9.23149588,11,4,150,2009
63606,0.0,0,32.80832931,-9.031578,12,6,0,0
6879,500.0,1615,38.23723673,-4.4827035,4,1,1,1971
47327,0.0,0,31.7436526,-1.47923529,18,2,0,0
11897,0.0,0,30.91148187,-1.72589687,18,1,0,0
40694,0.0,0,0.0,-2e-08,17,1,0,0
34507,200.0,1741,34.39533135,-9.59974742,11,3,0,2008
66482,50.0,231,38.38915352,-6.33099794,6,1,30,2011
53379,20.0,-18,38.89801445,-6.43970554,6,1,80,1978
35904,5000.0,1304,29.95940427,-4.35081931,16,2,540,1995
42650,50.0,7,39.17059708,-6.67276571,7,1,2698,2010
30204,0.0,0,37.60734262,-5.45729537,4,7,1,2009
59500,0.0,118,39.03544634,-8.59889719,80,13,1,1985
55656,0.0,0,38.83423379,-4.88209067,4,8,120,1992
18589,0.0,1625,29.7980262,-4.43421855,16,2,650,1995
42020,0.0,1059,31.19074085,-4.98127801,16,3,550,1975
45583,0.0,500,38.21722636,-4.795293900000001,4,2,150,1994
70310,0.0,1356,34.16289282,-2.92090837,17,1,500,2005
65786,0.0,0,32.36307126,-5.17712619,14,4,0,0
13694,20.0,272,38.31084946,-6.5250990999999985,6,1,50,2003
38867,200.0,436,37.11967905,-6.75940583,5,1,200,1985
62449,0.0,2149,34.55582508,-9.33377689,11,4,35,2000
26704,0.0,0,31.57538736,-1.60517,18,3,0,0
19906,0.0,1685,31.46254851,-8.32669839,15,2,400,1991
21433,250.0,1447,29.92381585,-4.43852586,16,2,360,1991
53955,0.0,1156,37.61900058,-3.65420706,3,2,78,2003
18384,0.0,1280,34.99928923,-10.94663467,10,3,160,2000
10941,300.0,689,36.70224643,-6.64803376,5,1,2000,1997
4307,0.0,0,0.0,-2e-08,17,1,0,0
3516,0.0,1361,34.97406662,-10.97439546,10,3,60,2011
23217,0.0,288,35.94675510000001,-8.52106202,5,3,350,1980
13055,500.0,315,36.83160306,-8.91513319,5,4,150,1979
14961,0.0,580,37.31891128,-7.17715478,5,6,90,1988
73527,30.0,1085,31.07393259,-6.33360825,15,1,1,2006
48916,0.0,0,33.14339406,-9.08942323,12,6,0,0
50290,20.0,794,37.33495064,-3.36917671,3,6,1,2004
65037,2000.0,1160,35.0608286,-7.94605209,11,1,1,1989
11945,0.0,1570,34.76026701,-4.98609532,13,2,1,1980
65792,500.0,318,37.00197788,-7.58120625,5,1,250,1982
17845,5000.0,1319,29.98075551,-4.3586613,16,2,750,1997
1810,0.0,1396,34.68448998,-2.14720397,20,2,50,1998
20966,0.0,1795,31.76209406,-8.41665257,15,2,325,1983
66581,0.0,0,33.58736343,-9.23672604,12,4,0,0
69349,0.0,1514,34.80525829,-4.56057589,13,2,1,1980
28225,0.0,1150,36.93698042,-3.36510905,2,7,400,2012
51218,500.0,1774,35.67064132,-8.10358017,11,7,300,2005
17571,0.0,1512,34.82528843,-4.50932743,13,2,820,2010
19894,300.0,1380,37.6695532,-3.69905554,3,2,30,2007
66186,0.0,1478,37.41555362,-3.29431901,3,4,150,1975
49936,3000.0,893,31.37950275,-7.28635241,15,1,3000,2007
3919,500.0,1186,33.79546573,-1.87912139,20,4,250,1986
74116,0.0,1362,36.75760426,-2.56331651,2,6,800,1999
68418,0.0,0,33.40337012,-4.13901459,14,2,0,0
6545,0.0,1003,36.780861,-3.51358594,2,2,200,1978
51136,50.0,469,38.18608325,-5.67842778,4,6,800,1991
61930,0.0,0,33.61561846,-8.86833143,12,2,0,0
31985,0.0,72,39.00856979,-7.61500708,60,53,1,1976
73950,500.0,780,35.99010599,-10.81874067,10,5,350,2000
25230,0.0,0,33.77047753,-9.57689943,12,3,0,0
63190,500.0,1927,34.70736999,-9.19811269,11,4,150,2009
13203,20.0,1526,35.54376411,-4.33194559,21,2,324,2003
47057,0.0,0,32.682496,-3.83810615,17,3,0,0
36709,0.0,0,34.31363443,-8.67266091,12,7,0,0
45573,500.0,468,37.04565128,-6.83106083,5,1,60,1985
19189,100.0,50,39.11744983,-6.99248314,7,2,300,2010
38581,0.0,1627,34.89847536,-11.05307048,10,3,80,2013
15099,0.0,1447,34.77890208,-5.20334071,13,2,1,1980
1911,0.0,1164,30.33841287,-5.59325002,15,1,50,1985
36480,20.0,1280,37.08867604,-3.19018451,3,7,1,2002
57285,6.0,772,37.51067447,-3.40972579,3,4,160,2008
25810,0.0,1596,34.73567971,-1.88766724,20,2,1600,1992
69560,0.0,0,33.63913277,-8.77377132,12,7,0,0
6511,0.0,1561,37.43710132,-3.29334516,3,4,60,2009
54097,50.0,54,39.16835672,-7.01543041,60,43,543,2009
18374,0.0,1067,38.33304783,-4.4415435,4,1,1,2005
32885,0.0,194,38.82547288,-5.17622205,4,3,1,1971
22526,0.0,842,35.07199233,-5.85110078,13,3,560,2003
62749,0.0,0,35.90895048,-6.07850428,1,5,0,0
9324,1200.0,1854,34.78060247,-9.64110531,11,4,100,2005
38002,0.0,1072,37.3950133,-3.31604516,3,4,65,1975
8137,0.0,1219,35.04817137,-5.10382705,13,2,100,2000
45615,0.0,0,0.0,-2e-08,19,6,0,0
59704,0.0,1737,37.12782992,-3.14706269,3,7,1,2008
66048,0.0,0,36.12380493,-5.80056728,1,4,0,0
19731,0.0,1656,37.48979152,-3.26408935,3,4,1,1972
62919,0.0,0,33.77276865,-9.14067184,12,4,0,0
12491,0.0,0,31.70009005,-1.2139855,18,7,0,0
67130,0.0,0,32.13094417,-5.16923946,14,4,0,0
40137,50.0,1192,34.32857524,-4.85521699,13,2,1,2000
47910,25.0,46,39.10515822,-6.64664059,7,1,136,2010
36988,0.0,0,0.0,-2e-08,17,1,0,0
42253,0.0,0,32.97093414,-4.92503141,14,3,0,0
5944,0.0,0,31.10697843,-1.7173698,18,1,0,0
17312,0.0,0,33.54993859,-3.66130357,17,7,0,0
64508,0.0,0,32.96141018,-2.6468057000000003,19,7,0,0
19357,0.0,0,32.90902136,-8.35083714,12,1,0,0
55502,0.0,0,0.0,-2e-08,17,1,0,0
31625,500.0,1468,34.62469859,-8.97025658,11,4,75,2003
22031,0.0,1325,30.59051912,-3.73594953,16,1,140,2003
12136,0.0,-14,38.96490393,-5.4298345,4,5,56,1976
14855,0.0,0,34.87523153,-8.14720394,12,7,0,0
47144,50.0,-50,40.32522643,-10.45532017,99,1,2000,1985
5844,0.0,-19,39.33841773,-7.1211064,60,43,338,2004
6519,500.0,943,37.58822234,-3.75997333,3,2,50,1972
31541,0.0,1330,35.2789677,-9.83256051,10,2,0,1994
67601,20.0,-11,38.84588148,-6.54571725,6,1,18,1997
61541,10.0,1682,35.50061008,-4.24943536,21,1,225,2005
34613,0.0,1323,37.98845573,-4.254833799999999,3,3,200,2010
21231,300.0,2155,34.00451983,-9.31223449,11,3,0,1995
64484,500.0,525,34.66039446,-11.02908948,10,3,86,1992
61925,0.0,0,35.74556973,-6.36823851,1,5,0,0
11707,0.0,140,38.95601826,-7.18730663,60,33,1,1998
70928,0.0,0,33.83097914,-9.45440139,12,3,0,0
9423,0.0,1652,35.39792912,-3.85835676,21,3,362,1999
11861,0.0,327,36.6863417,-8.43485023,5,4,679,1993
9858,0.0,0,34.17156627,-3.56491493,17,6,0,0
1836,0.0,0,32.29690481,-3.34450876,17,5,0,0
29712,0.0,1339,34.05801556,-2.99116317,17,1,600,1997
41164,0.0,0,32.91940796,-2.71176285,19,7,0,0
37115,0.0,1656,34.95838212,-8.491097,11,2,0,2000
39964,0.0,0,36.0576003,-6.351299299999999,1,4,0,0
34349,0.0,986,35.09056563,-10.78317726,10,3,1,2012
51243,0.0,1467,34.94859915,-10.97568609,10,3,50,1993
49948,1000.0,1210,30.29390523,-4.98079702,16,3,500,1990
15918,0.0,552,36.91738338,-7.17931562,5,1,306,2000
25597,50.0,90,39.25375803,-7.03833603,60,43,1,2011
44604,0.0,1280,37.53780321,-3.29955866,3,4,80,1972
29867,0.0,1578,35.46778796,-4.27158606,21,1,465,2010
16583,4000.0,1955,35.89026429,-8.22439872,11,7,100,2003
46221,0.0,0,32.9079819,-4.14880304,14,1,0,0
45570,0.0,0,32.00305763,-3.43611715,17,5,0,0
2805,2000.0,1758,34.52269486,-9.76885429,11,5,150,1988
9079,250.0,1320,30.2060328,-4.49700303,16,2,210,1988
55949,0.0,33,39.28909202,-6.97404508,60,43,6922,2010
35092,0.0,1004,35.68849858,-10.4769653,10,5,300,1989
55264,0.0,1507,36.66237844,-3.34000738,2,2,150,2002
24402,400.0,307,36.87688111,-7.88255709,5,3,340,1996
29527,0.0,1989,34.72649749,-9.69001692,11,5,159,2005
6712,0.0,0,33.223263800000005,-9.35543381,12,5,0,0
71109,0.0,0,33.30632144,-2.93475882,19,4,0,0
11511,50.0,321,36.82454288,-8.91047717,5,4,72,2008
9320,30.0,498,38.08208023,-4.50606615,3,3,210,2011
72004,20.0,864,29.64114857,-4.88403506,16,4,6300,1971
4829,0.0,0,0.0,-2e-08,19,6,0,0
73146,0.0,1409,34.40910625,-1.31091067,20,1,1,1998
53222,0.0,0,33.34749843,-2.72654349,19,4,0,0
50672,0.0,0,34.0741354,-3.84630673,17,8,0,0
71615,2000.0,1702,31.30690458,-7.84083184,15,3,500,1983
24151,0.0,0,0.0,-2e-08,19,2,0,0
41488,1000.0,0,38.79956817,-4.86591597,4,8,20,2001
27009,0.0,836,31.76807742,-7.8051895999999985,15,2,250,1972
62971,0.0,0,31.79687285,-1.35148627,18,6,0,0
5201,0.0,0,33.68268238,-3.04589773,17,2,0,0
61979,0.0,1632,32.0258239,-8.93900583,15,2,200,1984
72273,0.0,0,33.86543056,-9.4678359,12,3,0,0
70115,50.0,0,37.14071166,-6.19591178,5,1,300,1984
11083,0.0,251,38.95307881,-9.9785636,80,53,820,1980
11442,0.0,1147,30.90120535,-5.0987981,16,3,1600,2005
10586,0.0,506,37.57253554,-6.90933941,5,6,500,2008
