,time,customer_no,location,min_spent
400,2020-04-08 13:10:00,121,checkout,0 days 00:00:00.000000000
401,2020-04-08 13:10:00,122,fruit,0 days 00:00:00.000000000
402,2020-04-08 13:10:00,122,spices,0 days 00:04:00.000000000
403,2020-04-08 13:10:00,122,checkout,0 days 00:00:00.000000000
404,2020-04-08 13:12:00,123,fruit,0 days 00:00:00.000000000
405,2020-04-08 13:12:00,123,checkout,0 days 00:00:00.000000000
406,2020-04-08 13:15:00,124,fruit,0 days 00:00:00.000000000
407,2020-04-08 13:15:00,124,checkout,0 days 00:00:00.000000000
408,2020-04-08 13:17:00,125,dairy,0 days 00:02:00.000000000
409,2020-04-08 13:17:00,125,fruit,0 days 00:02:00.000000000
410,2020-04-08 13:17:00,125,dairy,0 days 00:08:00.000000000
411,2020-04-08 13:17:00,125,checkout,0 days 00:00:00.000000000
412,2020-04-08 13:22:00,126,drinks,0 days 00:01:00.000000000
413,2020-04-08 13:22:00,126,spices,0 days 00:02:00.000000000
414,2020-04-08 13:22:00,126,checkout,0 days 00:00:00.000000000
415,2020-04-08 13:24:00,127,dairy,0 days 00:03:00.000000000
416,2020-04-08 13:24:00,127,fruit,0 days 00:03:00.000000000
417,2020-04-08 13:24:00,127,checkout,0 days 00:00:00.000000000
418,2020-04-08 13:29:00,128,spices,0 days 00:03:00.000000000
419,2020-04-08 13:29:00,128,checkout,0 days 00:00:00.000000000
420,2020-04-08 13:30:00,129,fruit,0 days 00:00:00.000000000
421,2020-04-08 13:30:00,129,spices,0 days 00:02:00.000000000
422,2020-04-08 13:30:00,129,drinks,0 days 00:03:00.000000000
423,2020-04-08 13:30:00,129,checkout,0 days 00:00:00.000000000
424,2020-04-08 13:31:00,130,spices,0 days 00:03:00.000000000
425,2020-04-08 13:31:00,130,drinks,0 days 00:01:00.000000000
426,2020-04-08 13:31:00,130,spices,0 days 00:02:00.000000000
427,2020-04-08 13:31:00,130,drinks,0 days 00:02:00.000000000
428,2020-04-08 13:31:00,130,checkout,0 days 00:00:00.000000000
429,2020-04-08 13:31:00,131,dairy,0 days 00:01:00.000000000
430,2020-04-08 13:31:00,131,spices,0 days 00:01:00.000000000
431,2020-04-08 13:31:00,131,fruit,0 days 00:01:00.000000000
432,2020-04-08 13:31:00,131,checkout,0 days 00:00:00.000000000
433,2020-04-08 13:35:00,132,fruit,0 days 00:00:00.000000000
434,2020-04-08 13:35:00,132,dairy,0 days 00:04:00.000000000
435,2020-04-08 13:35:00,132,checkout,0 days 00:00:00.000000000
436,2020-04-08 13:37:00,133,fruit,0 days 00:00:00.000000000
437,2020-04-08 13:37:00,133,checkout,0 days 00:00:00.000000000
438,2020-04-08 13:38:00,134,drinks,0 days 00:02:00.000000000
439,2020-04-08 13:38:00,134,checkout,0 days 00:00:00.000000000
440,2020-04-08 13:43:00,135,fruit,0 days 00:00:00.000000000
441,2020-04-08 13:43:00,135,checkout,0 days 00:00:00.000000000
442,2020-04-08 13:45:00,136,fruit,0 days 00:00:00.000000000
443,2020-04-08 13:45:00,136,dairy,0 days 00:05:00.000000000
444,2020-04-08 13:45:00,136,fruit,0 days 00:05:00.000000000
445,2020-04-08 13:45:00,136,dairy,0 days 00:07:00.000000000
446,2020-04-08 13:45:00,136,spices,0 days 00:01:00.000000000
447,2020-04-08 13:45:00,136,checkout,0 days 00:00:00.000000000
448,2020-04-08 13:48:00,137,spices,0 days 00:02:00.000000000
449,2020-04-08 13:48:00,137,checkout,0 days 00:00:00.000000000
450,2020-04-08 13:51:00,138,dairy,0 days 00:06:00.000000000
451,2020-04-08 13:51:00,138,checkout,0 days 00:00:00.000000000
452,2020-04-08 13:52:00,139,fruit,0 days 00:00:00.000000000
453,2020-04-08 13:52:00,139,checkout,0 days 00:00:00.000000000
454,2020-04-08 13:55:00,140,dairy,0 days 00:07:00.000000000
455,2020-04-08 13:55:00,140,drinks,0 days 00:01:00.000000000
456,2020-04-08 13:55:00,140,checkout,0 days 00:00:00.000000000
457,2020-04-08 13:55:00,141,spices,0 days 00:03:00.000000000
458,2020-04-08 13:55:00,141,checkout,0 days 00:00:00.000000000
459,2020-04-08 13:56:00,142,dairy,0 days 00:11:00.000000000
460,2020-04-08 13:56:00,142,drinks,0 days 00:01:00.000000000
461,2020-04-08 13:56:00,142,spices,0 days 00:02:00.000000000
462,2020-04-08 13:56:00,142,dairy,0 days 00:01:00.000000000
463,2020-04-08 13:56:00,142,checkout,0 days 00:00:00.000000000
464,2020-04-08 13:58:00,143,dairy,0 days 00:01:00.000000000
465,2020-04-08 13:58:00,143,spices,0 days 00:01:00.000000000
466,2020-04-08 13:58:00,143,dairy,0 days 00:01:00.000000000
467,2020-04-08 13:58:00,143,checkout,0 days 00:00:00.000000000
468,2020-04-08 14:08:00,144,fruit,0 days 00:00:00.000000000
469,2020-04-08 14:08:00,144,dairy,0 days 00:10:00.000000000
470,2020-04-08 14:08:00,144,checkout,0 days 00:00:00.000000000
471,2020-04-08 14:09:00,145,dairy,0 days 00:03:00.000000000
472,2020-04-08 14:09:00,145,checkout,0 days 00:00:00.000000000
473,2020-04-08 14:11:00,146,dairy,0 days 00:01:00.000000000
474,2020-04-08 14:11:00,146,checkout,0 days 00:00:00.000000000
475,2020-04-08 14:11:00,147,fruit,0 days 00:00:00.000000000
476,2020-04-08 14:11:00,147,checkout,0 days 00:00:00.000000000
477,2020-04-08 14:23:00,148,dairy,0 days 00:03:00.000000000
478,2020-04-08 14:23:00,148,checkout,0 days 00:00:00.000000000
479,2020-04-08 14:28:00,149,dairy,0 days 00:02:00.000000000
480,2020-04-08 14:28:00,149,fruit,0 days 00:02:00.000000000
481,2020-04-08 14:28:00,149,dairy,0 days 00:01:00.000000000
482,2020-04-08 14:28:00,149,fruit,0 days 00:01:00.000000000
483,2020-04-08 14:28:00,149,checkout,0 days 00:00:00.000000000
484,2020-04-08 14:29:00,150,dairy,0 days 00:01:00.000000000
485,2020-04-08 14:29:00,150,checkout,0 days 00:00:00.000000000
486,2020-04-08 14:38:00,151,fruit,0 days 00:00:00.000000000
487,2020-04-08 14:38:00,151,dairy,0 days 00:03:00.000000000
488,2020-04-08 14:38:00,151,checkout,0 days 00:00:00.000000000
489,2020-04-08 14:38:00,152,fruit,0 days 00:00:00.000000000
490,2020-04-08 14:38:00,152,checkout,0 days 00:00:00.000000000
491,2020-04-08 14:38:00,153,fruit,0 days 00:00:00.000000000
492,2020-04-08 14:38:00,153,checkout,0 days 00:00:00.000000000
493,2020-04-08 14:40:00,154,drinks,0 days 00:02:00.000000000
494,2020-04-08 14:40:00,154,checkout,0 days 00:00:00.000000000
495,2020-04-08 14:40:00,155,spices,0 days 00:02:00.000000000
496,2020-04-08 14:40:00,155,checkout,0 days 00:00:00.000000000
497,2020-04-08 14:40:00,156,fruit,0 days 00:00:00.000000000
498,2020-04-08 14:40:00,156,checkout,0 days 00:00:00.000000000
499,2020-04-08 14:43:00,157,fruit,0 days 00:00:00.000000000
500,2020-04-08 14:43:00,157,drinks,0 days 00:04:00.000000000
501,2020-04-08 14:43:00,157,spices,0 days 00:01:00.000000000
502,2020-04-08 14:43:00,157,dairy,0 days 00:01:00.000000000
503,2020-04-08 14:43:00,157,fruit,0 days 00:01:00.000000000
504,2020-04-08 14:43:00,157,checkout,0 days 00:00:00.000000000
505,2020-04-08 14:45:00,158,fruit,0 days 00:00:00.000000000
506,2020-04-08 14:45:00,158,checkout,0 days 00:00:00.000000000
507,2020-04-08 14:51:00,159,fruit,0 days 00:00:00.000000000
508,2020-04-08 14:51:00,159,checkout,0 days 00:00:00.000000000
509,2020-04-08 14:55:00,160,drinks,0 days 00:01:00.000000000
510,2020-04-08 14:55:00,160,spices,0 days 00:02:00.000000000
511,2020-04-08 14:55:00,160,dairy,0 days 00:01:00.000000000
512,2020-04-08 14:55:00,160,checkout,0 days 00:00:00.000000000
513,2020-04-08 14:58:00,161,drinks,0 days 00:06:00.000000000
514,2020-04-08 14:58:00,161,checkout,0 days 00:00:00.000000000
515,2020-04-08 14:59:00,162,fruit,0 days 00:00:00.000000000
516,2020-04-08 14:59:00,162,spices,0 days 00:01:00.000000000
517,2020-04-08 14:59:00,162,checkout,0 days 00:00:00.000000000
518,2020-04-08 14:59:00,163,drinks,0 days 00:01:00.000000000
519,2020-04-08 14:59:00,163,fruit,0 days 00:01:00.000000000
520,2020-04-08 14:59:00,163,checkout,0 days 00:00:00.000000000
521,2020-04-08 15:00:00,164,dairy,0 days 00:01:00.000000000
522,2020-04-08 15:00:00,164,checkout,0 days 00:00:00.000000000
523,2020-04-08 15:03:00,165,drinks,0 days 00:03:00.000000000
524,2020-04-08 15:03:00,165,checkout,0 days 00:00:00.000000000
525,2020-04-08 15:09:00,166,spices,0 days 00:01:00.000000000
526,2020-04-08 15:09:00,166,drinks,0 days 00:01:00.000000000
527,2020-04-08 15:09:00,166,fruit,0 days 00:01:00.000000000
528,2020-04-08 15:09:00,166,dairy,0 days 00:23:00.000000000
529,2020-04-08 15:09:00,166,spices,0 days 00:03:00.000000000
530,2020-04-08 15:09:00,166,drinks,0 days 00:01:00.000000000
531,2020-04-08 15:09:00,166,checkout,0 days 00:00:00.000000000
532,2020-04-08 15:10:00,167,fruit,0 days 00:00:00.000000000
533,2020-04-08 15:10:00,167,dairy,0 days 00:02:00.000000000
534,2020-04-08 15:10:00,167,checkout,0 days 00:00:00.000000000
535,2020-04-08 15:18:00,168,fruit,0 days 00:00:00.000000000
536,2020-04-08 15:18:00,168,checkout,0 days 00:00:00.000000000
537,2020-04-08 15:24:00,169,spices,0 days 00:02:00.000000000
538,2020-04-08 15:24:00,169,dairy,0 days 00:01:00.000000000
539,2020-04-08 15:24:00,169,fruit,0 days 00:01:00.000000000
540,2020-04-08 15:24:00,169,spices,0 days 00:03:00.000000000
541,2020-04-08 15:24:00,169,dairy,0 days 00:02:00.000000000
542,2020-04-08 15:24:00,169,spices,0 days 00:02:00.000000000
543,2020-04-08 15:24:00,169,fruit,0 days 00:02:00.000000000
544,2020-04-08 15:24:00,169,spices,0 days 00:01:00.000000000
545,2020-04-08 15:24:00,169,checkout,0 days 00:00:00.000000000
546,2020-04-08 15:27:00,170,spices,0 days 00:01:00.000000000
547,2020-04-08 15:27:00,170,dairy,0 days 00:01:00.000000000
548,2020-04-08 15:27:00,170,drinks,0 days 00:02:00.000000000
549,2020-04-08 15:27:00,170,checkout,0 days 00:00:00.000000000
550,2020-04-08 15:28:00,171,fruit,0 days 00:00:00.000000000
551,2020-04-08 15:28:00,171,checkout,0 days 00:00:00.000000000
552,2020-04-08 15:29:00,172,drinks,0 days 00:01:00.000000000
553,2020-04-08 15:29:00,172,checkout,0 days 00:00:00.000000000
554,2020-04-08 15:33:00,173,dairy,0 days 00:03:00.000000000
555,2020-04-08 15:33:00,173,drinks,0 days 00:02:00.000000000
556,2020-04-08 15:33:00,173,checkout,0 days 00:00:00.000000000
557,2020-04-08 15:34:00,174,fruit,0 days 00:00:00.000000000
558,2020-04-08 15:34:00,174,checkout,0 days 00:00:00.000000000
559,2020-04-08 15:54:00,175,spices,0 days 00:01:00.000000000
560,2020-04-08 15:54:00,175,drinks,0 days 00:04:00.000000000
561,2020-04-08 15:54:00,175,dairy,0 days 00:02:00.000000000
562,2020-04-08 15:54:00,175,fruit,0 days 00:02:00.000000000
563,2020-04-08 15:54:00,175,checkout,0 days 00:00:00.000000000
564,2020-04-08 16:00:00,176,fruit,0 days 00:00:00.000000000
565,2020-04-08 16:00:00,176,checkout,0 days 00:00:00.000000000
566,2020-04-08 16:01:00,177,fruit,0 days 00:00:00.000000000
567,2020-04-08 16:01:00,177,checkout,0 days 00:00:00.000000000
568,2020-04-08 16:03:00,178,spices,0 days 00:02:00.000000000
569,2020-04-08 16:03:00,178,checkout,0 days 00:00:00.000000000
570,2020-04-08 16:10:00,179,fruit,0 days 00:00:00.000000000
571,2020-04-08 16:10:00,179,checkout,0 days 00:00:00.000000000
572,2020-04-08 16:13:00,180,dairy,0 days 00:08:00.000000000
573,2020-04-08 16:13:00,180,fruit,0 days 00:08:00.000000000
574,2020-04-08 16:13:00,180,dairy,0 days 00:06:00.000000000
575,2020-04-08 16:13:00,180,spices,0 days 00:01:00.000000000
576,2020-04-08 16:13:00,180,fruit,0 days 00:01:00.000000000
577,2020-04-08 16:13:00,180,checkout,0 days 00:00:00.000000000
578,2020-04-08 16:17:00,181,spices,0 days 00:01:00.000000000
579,2020-04-08 16:17:00,181,checkout,0 days 00:00:00.000000000
580,2020-04-08 16:23:00,182,drinks,0 days 00:03:00.000000000
581,2020-04-08 16:23:00,182,checkout,0 days 00:00:00.000000000
582,2020-04-08 16:24:00,183,fruit,0 days 00:00:00.000000000
583,2020-04-08 16:24:00,183,checkout,0 days 00:00:00.000000000
584,2020-04-08 16:25:00,184,fruit,0 days 00:00:00.000000000
585,2020-04-08 16:25:00,184,dairy,0 days 00:01:00.000000000
586,2020-04-08 16:25:00,184,checkout,0 days 00:00:00.000000000
587,2020-04-08 16:29:00,185,dairy,0 days 00:01:00.000000000
588,2020-04-08 16:29:00,185,checkout,0 days 00:00:00.000000000
589,2020-04-08 16:30:00,186,fruit,0 days 00:00:00.000000000
590,2020-04-08 16:30:00,186,dairy,0 days 00:03:00.000000000
591,2020-04-08 16:30:00,186,drinks,0 days 00:08:00.000000000
592,2020-04-08 16:30:00,186,checkout,0 days 00:00:00.000000000
593,2020-04-08 16:35:00,187,spices,0 days 00:01:00.000000000
594,2020-04-08 16:35:00,187,dairy,0 days 00:05:00.000000000
595,2020-04-08 16:35:00,187,drinks,0 days 00:01:00.000000000
596,2020-04-08 16:35:00,187,checkout,0 days 00:00:00.000000000
597,2020-04-08 16:36:00,188,drinks,0 days 00:01:00.000000000
598,2020-04-08 16:36:00,188,checkout,0 days 00:00:00.000000000
599,2020-04-08 16:40:00,189,fruit,0 days 00:00:00.000000000
600,2020-04-08 16:40:00,189,dairy,0 days 00:02:00.000000000
601,2020-04-08 16:40:00,189,checkout,0 days 00:00:00.000000000
602,2020-04-08 16:47:00,190,fruit,0 days 00:00:00.000000000
603,2020-04-08 16:47:00,190,spices,0 days 00:01:00.000000000
604,2020-04-08 16:47:00,190,dairy,0 days 00:01:00.000000000
605,2020-04-08 16:47:00,190,checkout,0 days 00:00:00.000000000
606,2020-04-08 16:47:00,191,fruit,0 days 00:00:00.000000000
607,2020-04-08 16:47:00,191,drinks,0 days 00:02:00.000000000
608,2020-04-08 16:47:00,191,checkout,0 days 00:00:00.000000000
609,2020-04-08 16:51:00,192,fruit,0 days 00:00:00.000000000
610,2020-04-08 16:51:00,192,checkout,0 days 00:00:00.000000000
611,2020-04-08 16:51:00,193,dairy,0 days 00:03:00.000000000
612,2020-04-08 16:51:00,193,spices,0 days 00:01:00.000000000
613,2020-04-08 16:51:00,193,checkout,0 days 00:00:00.000000000
614,2020-04-08 16:54:00,194,fruit,0 days 00:00:00.000000000
615,2020-04-08 16:54:00,194,spices,0 days 00:01:00.000000000
616,2020-04-08 16:54:00,194,checkout,0 days 00:00:00.000000000
617,2020-04-08 16:59:00,195,dairy,0 days 00:04:00.000000000
618,2020-04-08 16:59:00,195,checkout,0 days 00:00:00.000000000
619,2020-04-08 17:04:00,196,dairy,0 days 00:01:00.000000000
620,2020-04-08 17:04:00,196,spices,0 days 00:01:00.000000000
621,2020-04-08 17:04:00,196,drinks,0 days 00:02:00.000000000
622,2020-04-08 17:04:00,196,fruit,0 days 00:02:00.000000000
623,2020-04-08 17:04:00,196,drinks,0 days 00:06:00.000000000
624,2020-04-08 17:04:00,196,checkout,0 days 00:00:00.000000000
625,2020-04-08 17:06:00,197,spices,0 days 00:03:00.000000000
626,2020-04-08 17:06:00,197,checkout,0 days 00:00:00.000000000
627,2020-04-08 17:09:00,198,spices,0 days 00:01:00.000000000
628,2020-04-08 17:09:00,198,dairy,0 days 00:02:00.000000000
629,2020-04-08 17:09:00,198,spices,0 days 00:01:00.000000000
630,2020-04-08 17:09:00,198,fruit,0 days 00:01:00.000000000
631,2020-04-08 17:09:00,198,dairy,0 days 00:01:00.000000000
632,2020-04-08 17:09:00,198,checkout,0 days 00:00:00.000000000
633,2020-04-08 17:13:00,199,drinks,0 days 00:03:00.000000000
634,2020-04-08 17:13:00,199,spices,0 days 00:01:00.000000000
635,2020-04-08 17:13:00,199,dairy,0 days 00:07:00.000000000
636,2020-04-08 17:13:00,199,checkout,0 days 00:00:00.000000000
637,2020-04-08 17:13:00,200,spices,0 days 00:01:00.000000000
638,2020-04-08 17:13:00,200,checkout,0 days 00:00:00.000000000
639,2020-04-08 17:13:00,201,fruit,0 days 00:00:00.000000000
640,2020-04-08 17:13:00,201,dairy,0 days 00:03:00.000000000
641,2020-04-08 17:13:00,201,spices,0 days 00:01:00.000000000
642,2020-04-08 17:13:00,201,dairy,0 days 00:04:00.000000000
643,2020-04-08 17:13:00,201,fruit,0 days 00:04:00.000000000
644,2020-04-08 17:13:00,201,spices,0 days 00:03:00.000000000
645,2020-04-08 17:13:00,201,checkout,0 days 00:00:00.000000000
646,2020-04-08 17:15:00,202,fruit,0 days 00:00:00.000000000
647,2020-04-08 17:15:00,202,dairy,0 days 00:02:00.000000000
648,2020-04-08 17:15:00,202,fruit,0 days 00:02:00.000000000
649,2020-04-08 17:15:00,202,dairy,0 days 00:06:00.000000000
650,2020-04-08 17:15:00,202,drinks,0 days 00:03:00.000000000
651,2020-04-08 17:15:00,202,checkout,0 days 00:00:00.000000000
652,2020-04-08 17:17:00,203,fruit,0 days 00:00:00.000000000
653,2020-04-08 17:17:00,203,dairy,0 days 00:01:00.000000000
654,2020-04-08 17:17:00,203,spices,0 days 00:01:00.000000000
655,2020-04-08 17:17:00,203,drinks,0 days 00:02:00.000000000
656,2020-04-08 17:17:00,203,fruit,0 days 00:02:00.000000000
657,2020-04-08 17:17:00,203,dairy,0 days 00:01:00.000000000
658,2020-04-08 17:17:00,203,fruit,0 days 00:01:00.000000000
659,2020-04-08 17:17:00,203,checkout,0 days 00:00:00.000000000
660,2020-04-08 17:18:00,204,fruit,0 days 00:00:00.000000000
661,2020-04-08 17:18:00,204,checkout,0 days 00:00:00.000000000
662,2020-04-08 17:19:00,205,dairy,0 days 00:01:00.000000000
663,2020-04-08 17:19:00,205,fruit,0 days 00:01:00.000000000
664,2020-04-08 17:19:00,205,drinks,0 days 00:01:00.000000000
665,2020-04-08 17:19:00,205,checkout,0 days 00:00:00.000000000
666,2020-04-08 17:20:00,206,dairy,0 days 00:03:00.000000000
667,2020-04-08 17:20:00,206,spices,0 days 00:01:00.000000000
668,2020-04-08 17:20:00,206,drinks,0 days 00:02:00.000000000
669,2020-04-08 17:20:00,206,spices,0 days 00:01:00.000000000
670,2020-04-08 17:20:00,206,checkout,0 days 00:00:00.000000000
671,2020-04-08 17:24:00,207,spices,0 days 00:01:00.000000000
672,2020-04-08 17:24:00,207,fruit,0 days 00:01:00.000000000
673,2020-04-08 17:24:00,207,checkout,0 days 00:00:00.000000000
674,2020-04-08 17:28:00,208,fruit,0 days 00:00:00.000000000
675,2020-04-08 17:28:00,208,checkout,0 days 00:00:00.000000000
676,2020-04-08 17:31:00,209,spices,0 days 00:01:00.000000000
677,2020-04-08 17:31:00,209,dairy,0 days 00:01:00.000000000
678,2020-04-08 17:31:00,209,fruit,0 days 00:01:00.000000000
679,2020-04-08 17:31:00,209,checkout,0 days 00:00:00.000000000
680,2020-04-08 17:34:00,210,drinks,0 days 00:01:00.000000000
681,2020-04-08 17:34:00,210,checkout,0 days 00:00:00.000000000
682,2020-04-08 17:35:00,211,fruit,0 days 00:00:00.000000000
683,2020-04-08 17:35:00,211,dairy,0 days 00:06:00.000000000
684,2020-04-08 17:35:00,211,drinks,0 days 00:06:00.000000000
685,2020-04-08 17:35:00,211,dairy,0 days 00:02:00.000000000
686,2020-04-08 17:35:00,211,checkout,0 days 00:00:00.000000000
687,2020-04-08 17:39:00,212,fruit,0 days 00:00:00.000000000
688,2020-04-08 17:39:00,212,checkout,0 days 00:00:00.000000000
689,2020-04-08 17:39:00,213,fruit,0 days 00:00:00.000000000
690,2020-04-08 17:39:00,213,checkout,0 days 00:00:00.000000000
691,2020-04-08 17:41:00,214,dairy,0 days 00:10:00.000000000
692,2020-04-08 17:41:00,214,checkout,0 days 00:00:00.000000000
693,2020-04-08 17:43:00,215,dairy,0 days 00:01:00.000000000
694,2020-04-08 17:43:00,215,spices,0 days 00:01:00.000000000
695,2020-04-08 17:43:00,215,dairy,0 days 00:05:00.000000000
696,2020-04-08 17:43:00,215,checkout,0 days 00:00:00.000000000
697,2020-04-08 17:44:00,216,dairy,0 days 00:02:00.000000000
698,2020-04-08 17:44:00,216,spices,0 days 00:02:00.000000000
699,2020-04-08 17:44:00,216,drinks,0 days 00:06:00.000000000
700,2020-04-08 17:44:00,216,fruit,0 days 00:06:00.000000000
701,2020-04-08 17:44:00,216,checkout,0 days 00:00:00.000000000
702,2020-04-08 17:44:00,217,dairy,0 days 00:01:00.000000000
703,2020-04-08 17:44:00,217,checkout,0 days 00:00:00.000000000
704,2020-04-08 17:44:00,218,dairy,0 days 00:03:00.000000000
705,2020-04-08 17:44:00,218,spices,0 days 00:01:00.000000000
706,2020-04-08 17:44:00,218,fruit,0 days 00:01:00.000000000
707,2020-04-08 17:44:00,218,checkout,0 days 00:00:00.000000000
708,2020-04-08 17:44:00,219,fruit,0 days 00:00:00.000000000
709,2020-04-08 17:44:00,219,dairy,0 days 00:04:00.000000000
710,2020-04-08 17:44:00,219,checkout,0 days 00:00:00.000000000
711,2020-04-08 17:46:00,220,spices,0 days 00:02:00.000000000
712,2020-04-08 17:46:00,220,dairy,0 days 00:01:00.000000000
713,2020-04-08 17:46:00,220,fruit,0 days 00:01:00.000000000
714,2020-04-08 17:46:00,220,checkout,0 days 00:00:00.000000000
715,2020-04-08 17:47:00,221,spices,0 days 00:01:00.000000000
716,2020-04-08 17:47:00,221,dairy,0 days 00:01:00.000000000
717,2020-04-08 17:47:00,221,spices,0 days 00:01:00.000000000
718,2020-04-08 17:47:00,221,drinks,0 days 00:01:00.000000000
719,2020-04-08 17:47:00,221,fruit,0 days 00:01:00.000000000
720,2020-04-08 17:47:00,221,checkout,0 days 00:00:00.000000000
721,2020-04-08 17:48:00,222,fruit,0 days 00:00:00.000000000
722,2020-04-08 17:48:00,222,dairy,0 days 00:02:00.000000000
723,2020-04-08 17:48:00,222,drinks,0 days 00:03:00.000000000
724,2020-04-08 17:48:00,222,fruit,0 days 00:03:00.000000000
725,2020-04-08 17:48:00,222,dairy,0 days 00:05:00.000000000
726,2020-04-08 17:48:00,222,checkout,0 days 00:00:00.000000000
727,2020-04-08 17:48:00,223,fruit,0 days 00:00:00.000000000
728,2020-04-08 17:48:00,223,checkout,0 days 00:00:00.000000000
729,2020-04-08 17:49:00,224,drinks,0 days 00:01:00.000000000
730,2020-04-08 17:49:00,224,checkout,0 days 00:00:00.000000000
731,2020-04-08 17:52:00,225,fruit,0 days 00:00:00.000000000
732,2020-04-08 17:52:00,225,checkout,0 days 00:00:00.000000000
733,2020-04-08 17:52:00,226,spices,0 days 00:01:00.000000000
734,2020-04-08 17:52:00,226,fruit,0 days 00:01:00.000000000
735,2020-04-08 17:52:00,226,dairy,0 days 00:14:00.000000000
736,2020-04-08 17:52:00,226,checkout,0 days 00:00:00.000000000
737,2020-04-08 17:53:00,227,dairy,0 days 00:02:00.000000000
738,2020-04-08 17:53:00,227,fruit,0 days 00:02:00.000000000
739,2020-04-08 17:53:00,227,checkout,0 days 00:00:00.000000000
740,2020-04-08 18:01:00,228,drinks,0 days 00:02:00.000000000
741,2020-04-08 18:01:00,228,spices,0 days 00:01:00.000000000
742,2020-04-08 18:01:00,228,fruit,0 days 00:01:00.000000000
