,count,Hour,Day,Month,Year,atemp,humidity,temp,windspeed,Day_Name,workingday,holiday,season
2015-01-11 12:00:00-05:00,339,12,11,1,2015,-1.62,39.0,0.99,8.22,Sunday,0,1,1
2015-01-11 13:00:00-05:00,377,13,11,1,2015,0.81,34.0,2.83,7.3,Sunday,0,1,1
2015-01-11 14:00:00-05:00,327,14,11,1,2015,1.61,33.0,3.9,8.93,Sunday,0,1,1
2015-01-11 15:00:00-05:00,322,15,11,1,2015,2.86,33.0,4.24,6.0,Sunday,0,1,1
2015-01-11 16:00:00-05:00,330,16,11,1,2015,2.91,34.0,4.15,5.57,Sunday,0,1,1
2015-01-11 17:00:00-05:00,280,17,11,1,2015,3.74,35.0,3.74,2.1,Sunday,0,1,1
2015-01-11 18:00:00-05:00,208,18,11,1,2015,2.83,42.0,2.83,1.4,Sunday,0,1,1
2015-01-11 19:00:00-05:00,139,19,11,1,2015,2.46,48.0,2.46,0.36,Sunday,0,1,1
2015-01-11 20:00:00-05:00,120,20,11,1,2015,2.23,49.0,2.23,0.57,Sunday,0,1,1
2015-01-11 21:00:00-05:00,68,21,11,1,2015,2.37,50.0,2.37,1.31,Sunday,0,1,1
2015-01-11 22:00:00-05:00,58,22,11,1,2015,2.23,52.0,2.23,0.21,Sunday,0,1,1
2015-01-11 23:00:00-05:00,23,23,11,1,2015,2.16,56.00000000000001,2.16,1.13,Sunday,0,1,1
2015-01-12 00:00:00-05:00,13,0,12,1,2015,1.97,63.0,1.97,1.42,Monday,1,0,1
2015-01-12 01:00:00-05:00,8,1,12,1,2015,1.98,66.0,1.98,0.39,Monday,1,0,1
2015-01-12 02:00:00-05:00,2,2,12,1,2015,1.44,72.0,1.44,0.92,Monday,1,0,1
2015-01-12 04:00:00-05:00,1,4,12,1,2015,1.22,83.0,1.22,0.18,Monday,1,0,1
2015-01-12 05:00:00-05:00,34,5,12,1,2015,1.14,87.0,1.14,0.16,Monday,1,0,1
2015-01-12 06:00:00-05:00,48,6,12,1,2015,1.05,89.0,1.05,0.17,Monday,1,0,1
2015-01-12 07:00:00-05:00,64,7,12,1,2015,1.3,88.0,1.3,0.88,Monday,1,0,1
2015-01-12 08:00:00-05:00,115,8,12,1,2015,1.39,90.0,1.39,0.77,Monday,1,0,1
2015-01-12 09:00:00-05:00,128,9,12,1,2015,1.41,92.0,1.41,0.38,Monday,1,0,1
2015-01-12 10:00:00-05:00,83,10,12,1,2015,1.65,92.0,1.65,0.48,Monday,1,0,1
2015-01-12 11:00:00-05:00,39,11,12,1,2015,1.99,91.0,1.99,0.53,Monday,1,0,1
2015-01-12 12:00:00-05:00,28,12,12,1,2015,2.28,93.0,2.28,0.65,Monday,1,0,1
2015-01-12 13:00:00-05:00,31,13,12,1,2015,2.72,92.0,2.72,1.25,Monday,1,0,1
2015-01-12 14:00:00-05:00,46,14,12,1,2015,3.37,91.0,3.37,0.82,Monday,1,0,1
2015-01-12 15:00:00-05:00,70,15,12,1,2015,3.46,93.0,3.46,1.2,Monday,1,0,1
2015-01-12 16:00:00-05:00,145,16,12,1,2015,3.51,92.0,3.51,0.6,Monday,1,0,1
2015-01-12 17:00:00-05:00,322,17,12,1,2015,3.48,92.0,3.48,1.98,Monday,1,0,1
2015-01-12 18:00:00-05:00,345,18,12,1,2015,3.3,93.0,3.3,1.23,Monday,1,0,1
2015-01-12 19:00:00-05:00,289,19,12,1,2015,3.26,94.0,3.26,1.43,Monday,1,0,1
2015-01-12 20:00:00-05:00,134,20,12,1,2015,3.5,92.0,3.5,1.51,Monday,1,0,1
2015-01-12 21:00:00-05:00,92,21,12,1,2015,3.3,94.0,3.3,1.34,Monday,1,0,1
2015-01-12 22:00:00-05:00,87,22,12,1,2015,3.37,94.0,3.37,3.51,Monday,1,0,1
2015-01-12 23:00:00-05:00,31,23,12,1,2015,3.44,93.0,3.44,3.05,Monday,1,0,1
2015-01-13 00:00:00-05:00,40,0,13,1,2015,3.84,89.0,3.84,3.79,Tuesday,1,0,1
2015-01-13 01:00:00-05:00,13,1,13,1,2015,2.05,87.0,3.77,6.81,Tuesday,1,0,1
2015-01-13 02:00:00-05:00,4,2,13,1,2015,0.84,85.0,3.32,9.29,Tuesday,1,0,1
2015-01-13 04:00:00-05:00,8,4,13,1,2015,0.37,73.0,2.78,8.6,Tuesday,1,0,1
2015-01-13 05:00:00-05:00,49,5,13,1,2015,-0.17,71.0,2.33,8.68,Tuesday,1,0,1
2015-01-13 06:00:00-05:00,129,6,13,1,2015,-1.12,69.0,1.84,10.08,Tuesday,1,0,1
2015-01-13 07:00:00-05:00,444,7,13,1,2015,-2.02,65.0,1.31,11.18,Tuesday,1,0,1
2015-01-13 08:00:00-05:00,826,8,13,1,2015,-2.76,60.0,0.69,11.18,Tuesday,1,0,1
2015-01-13 09:00:00-05:00,414,9,13,1,2015,-3.58,56.00000000000001,0.14,11.84,Tuesday,1,0,1
2015-01-13 10:00:00-05:00,165,10,13,1,2015,-3.63,48.0,0.02,11.42,Tuesday,1,0,1
2015-01-13 11:00:00-05:00,174,11,13,1,2015,-3.46,45.0,-0.06,10.38,Tuesday,1,0,1
2015-01-13 12:00:00-05:00,186,12,13,1,2015,-2.62,43.0,0.17,8.33,Tuesday,1,0,1
2015-01-13 13:00:00-05:00,186,13,13,1,2015,-3.48,40.0,0.27,12.12,Tuesday,1,0,1
2015-01-13 14:00:00-05:00,158,14,13,1,2015,-2.32,40.0,0.32,7.9,Tuesday,1,0,1
2015-01-13 15:00:00-05:00,197,15,13,1,2015,-2.95,44.0,0.02,8.84,Tuesday,1,0,1
2015-01-13 16:00:00-05:00,325,16,13,1,2015,-2.42,45.0,-0.16,6.57,Tuesday,1,0,1
2015-01-13 17:00:00-05:00,621,17,13,1,2015,-2.61,45.0,-0.88,5.07,Tuesday,1,0,1
2015-01-13 18:00:00-05:00,580,18,13,1,2015,-1.82,50.0,-1.82,2.41,Tuesday,1,0,1
2015-01-13 19:00:00-05:00,351,19,13,1,2015,-2.34,50.0,-2.34,3.95,Tuesday,1,0,1
2015-01-13 20:00:00-05:00,238,20,13,1,2015,-2.76,51.0,-2.76,1.62,Tuesday,1,0,1
2015-01-13 21:00:00-05:00,203,21,13,1,2015,-4.88,51.0,-2.86,5.11,Tuesday,1,0,1
2015-01-13 22:00:00-05:00,107,22,13,1,2015,-3.18,51.0,-3.18,3.81,Tuesday,1,0,1
2015-01-13 23:00:00-05:00,55,23,13,1,2015,-3.39,51.0,-3.39,1.29,Tuesday,1,0,1
2015-01-14 00:00:00-05:00,28,0,14,1,2015,-6.41,50.0,-3.34,7.38,Wednesday,1,0,1
2015-01-14 01:00:00-05:00,13,1,14,1,2015,-6.13,51.0,-3.25,6.92,Wednesday,1,0,1
2015-01-14 02:00:00-05:00,3,2,14,1,2015,-6.36,53.0,-3.2,7.66,Wednesday,1,0,1
2015-01-14 03:00:00-05:00,1,3,14,1,2015,-6.0,53.0,-3.1,7.03,Wednesday,1,0,1
2015-01-14 04:00:00-05:00,2,4,14,1,2015,-6.77,55.00000000000001,-3.12,9.13,Wednesday,1,0,1
2015-01-14 05:00:00-05:00,30,5,14,1,2015,-6.36,63.0,-3.5,6.77,Wednesday,1,0,1
2015-01-14 06:00:00-05:00,85,6,14,1,2015,-6.32,76.0,-4.05,5.28,Wednesday,1,0,1
2015-01-14 07:00:00-05:00,294,7,14,1,2015,-7.09,79.0,-4.09,6.87,Wednesday,1,0,1
2015-01-14 08:00:00-05:00,478,8,14,1,2015,-7.41,78.0,-4.12,7.61,Wednesday,1,0,1
2015-01-14 09:00:00-05:00,326,9,14,1,2015,-7.04,76.0,-3.85,7.44,Wednesday,1,0,1
2015-01-14 10:00:00-05:00,160,10,14,1,2015,-6.37,75.0,-3.32,7.32,Wednesday,1,0,1
2015-01-14 11:00:00-05:00,158,11,14,1,2015,-5.74,74.0,-2.74,7.47,Wednesday,1,0,1
2015-01-14 12:00:00-05:00,177,12,14,1,2015,-5.21,73.0,-2.23,7.62,Wednesday,1,0,1
2015-01-14 13:00:00-05:00,169,13,14,1,2015,-4.75,72.0,-1.91,7.41,Wednesday,1,0,1
2015-01-14 14:00:00-05:00,143,14,14,1,2015,-4.69,72.0,-1.58,8.33,Wednesday,1,0,1
2015-01-14 15:00:00-05:00,175,15,14,1,2015,-3.6,70.0,-1.15,6.67,Wednesday,1,0,1
2015-01-14 16:00:00-05:00,315,16,14,1,2015,-3.57,70.0,-1.02,7.01,Wednesday,1,0,1
2015-01-14 17:00:00-05:00,580,17,14,1,2015,-3.32,70.0,-0.98,6.45,Wednesday,1,0,1
2015-01-14 18:00:00-05:00,551,18,14,1,2015,-4.0,71.0,-1.18,7.67,Wednesday,1,0,1
2015-01-14 19:00:00-05:00,328,19,14,1,2015,-3.33,72.0,-1.26,5.7,Wednesday,1,0,1
2015-01-14 20:00:00-05:00,211,20,14,1,2015,-1.15,72.0,-1.15,4.05,Wednesday,1,0,1
2015-01-14 21:00:00-05:00,168,21,14,1,2015,-0.97,72.0,-0.97,4.32,Wednesday,1,0,1
2015-01-14 22:00:00-05:00,113,22,14,1,2015,-0.88,73.0,-0.88,3.66,Wednesday,1,0,1
2015-01-14 23:00:00-05:00,47,23,14,1,2015,-2.79,73.0,-0.98,5.22,Wednesday,1,0,1
2015-01-15 00:00:00-05:00,21,0,15,1,2015,-1.36,76.0,-1.36,3.17,Thursday,1,0,1
2015-01-15 01:00:00-05:00,23,1,15,1,2015,-1.36,76.0,-1.36,1.85,Thursday,1,0,1
2015-01-15 02:00:00-05:00,3,2,15,1,2015,-1.26,75.0,-1.26,1.39,Thursday,1,0,1
2015-01-15 04:00:00-05:00,3,4,15,1,2015,-1.43,75.0,-1.43,1.78,Thursday,1,0,1
2015-01-15 05:00:00-05:00,46,5,15,1,2015,-1.44,76.0,-1.44,1.56,Thursday,1,0,1
2015-01-15 06:00:00-05:00,142,6,15,1,2015,-1.28,75.0,-1.28,1.17,Thursday,1,0,1
2015-01-15 07:00:00-05:00,436,7,15,1,2015,-1.03,73.0,-1.03,1.04,Thursday,1,0,1
2015-01-15 08:00:00-05:00,825,8,15,1,2015,-0.86,72.0,-0.86,0.17,Thursday,1,0,1
2015-01-15 09:00:00-05:00,366,9,15,1,2015,-0.54,71.0,-0.54,0.76,Thursday,1,0,1
2015-01-15 10:00:00-05:00,165,10,15,1,2015,0.16,68.0,0.16,4.25,Thursday,1,0,1
2015-01-15 11:00:00-05:00,159,11,15,1,2015,-1.31,62.0,0.79,6.56,Thursday,1,0,1
2015-01-15 12:00:00-05:00,242,12,15,1,2015,0.31,57.99999999999999,1.67,5.01,Thursday,1,0,1
2015-01-15 13:00:00-05:00,238,13,15,1,2015,1.21,56.99999999999999,2.84,6.12,Thursday,1,0,1
2015-01-15 14:00:00-05:00,196,14,15,1,2015,0.92,56.00000000000001,3.27,8.72,Thursday,1,0,1
2015-01-15 15:00:00-05:00,243,15,15,1,2015,1.55,56.00000000000001,3.36,6.93,Thursday,1,0,1
2015-01-15 16:00:00-05:00,374,16,15,1,2015,3.11,59.0,3.11,3.73,Thursday,1,0,1
2015-01-15 17:00:00-05:00,650,17,15,1,2015,2.8,62.0,2.8,1.62,Thursday,1,0,1
2015-01-15 18:00:00-05:00,624,18,15,1,2015,2.13,66.0,2.13,0.92,Thursday,1,0,1
2015-01-15 19:00:00-05:00,384,19,15,1,2015,0.53,74.0,0.53,0.92,Thursday,1,0,1
2015-01-15 20:00:00-05:00,257,20,15,1,2015,-0.28,78.0,-0.28,0.29,Thursday,1,0,1
2015-01-15 21:00:00-05:00,179,21,15,1,2015,-0.59,80.0,-0.59,0.22,Thursday,1,0,1
2015-01-15 22:00:00-05:00,127,22,15,1,2015,-1.38,84.0,-1.38,0.19,Thursday,1,0,1
2015-01-15 23:00:00-05:00,71,23,15,1,2015,-1.29,84.0,-1.29,0.83,Thursday,1,0,1
2015-01-16 00:00:00-05:00,26,0,16,1,2015,-1.0,84.0,-1.0,3.29,Friday,1,0,1
2015-01-16 01:00:00-05:00,16,1,16,1,2015,-0.7,85.0,-0.7,3.73,Friday,1,0,1
2015-01-16 02:00:00-05:00,11,2,16,1,2015,-2.06,86.0,-2.06,2.45,Friday,1,0,1
2015-01-16 03:00:00-05:00,1,3,16,1,2015,-2.46,87.0,-2.46,2.08,Friday,1,0,1
2015-01-16 04:00:00-05:00,5,4,16,1,2015,-1.72,87.0,-1.72,2.23,Friday,1,0,1
2015-01-16 05:00:00-05:00,42,5,16,1,2015,-2.6,86.0,-2.6,1.9,Friday,1,0,1
2015-01-16 06:00:00-05:00,106,6,16,1,2015,-1.41,82.0,-1.41,4.37,Friday,1,0,1
2015-01-16 07:00:00-05:00,361,7,16,1,2015,-2.56,78.0,-0.91,4.9,Friday,1,0,1
2015-01-16 08:00:00-05:00,766,8,16,1,2015,-1.83,82.0,-1.83,3.91,Friday,1,0,1
2015-01-16 09:00:00-05:00,409,9,16,1,2015,-0.04,62.0,2.11,7.33,Friday,1,0,1
2015-01-16 10:00:00-05:00,183,10,16,1,2015,1.11,52.0,4.41,14.52,Friday,1,0,1
2015-01-16 11:00:00-05:00,188,11,16,1,2015,1.46,51.0,4.92,16.42,Friday,1,0,1
2015-01-16 12:00:00-05:00,251,12,16,1,2015,1.74,52.0,5.32,18.03,Friday,1,0,1
2015-01-16 13:00:00-05:00,263,13,16,1,2015,1.52,50.0,5.52,22.01,Friday,1,0,1
2015-01-16 14:00:00-05:00,229,14,16,1,2015,2.0,47.0,5.78,20.59,Friday,1,0,1
2015-01-16 15:00:00-05:00,300,15,16,1,2015,2.22,45.0,5.83,19.19,Friday,1,0,1
2015-01-16 16:00:00-05:00,410,16,16,1,2015,2.6,44.0,5.86,16.61,Friday,1,0,1
2015-01-16 17:00:00-05:00,680,17,16,1,2015,1.96,45.0,5.2,15.29,Friday,1,0,1
2015-01-16 18:00:00-05:00,538,18,16,1,2015,1.83,48.0,4.47,11.04,Friday,1,0,1
2015-01-16 19:00:00-05:00,312,19,16,1,2015,1.82,51.0,3.73,7.42,Friday,1,0,1
2015-01-16 20:00:00-05:00,231,20,16,1,2015,1.84,53.0,3.1,5.25,Friday,1,0,1
2015-01-16 21:00:00-05:00,137,21,16,1,2015,1.02,53.0,2.77,6.43,Friday,1,0,1
2015-01-16 22:00:00-05:00,125,22,16,1,2015,-0.16,55.00000000000001,1.8,6.63,Friday,1,0,1
2015-01-16 23:00:00-05:00,93,23,16,1,2015,-0.95,52.0,1.65,8.57,Friday,1,0,1
2015-01-17 00:00:00-05:00,75,0,17,1,2015,-1.49,50.0,0.71,6.8,Saturday,0,1,1
2015-01-17 01:00:00-05:00,63,1,17,1,2015,-2.04,49.0,0.15,6.52,Saturday,0,1,1
2015-01-17 02:00:00-05:00,32,2,17,1,2015,-2.84,49.0,-0.52,6.61,Saturday,0,1,1
2015-01-17 03:00:00-05:00,12,3,17,1,2015,-3.68,49.0,-1.25,6.58,Saturday,0,1,1
2015-01-17 04:00:00-05:00,7,4,17,1,2015,-3.46,50.0,-1.61,5.11,Saturday,0,1,1
2015-01-17 05:00:00-05:00,6,5,17,1,2015,-5.05,50.0,-2.25,7.13,Saturday,0,1,1
2015-01-17 06:00:00-05:00,16,6,17,1,2015,-5.15,50.0,-2.7,6.09,Saturday,0,1,1
2015-01-17 07:00:00-05:00,50,7,17,1,2015,-5.47,48.0,-3.21,5.52,Saturday,0,1,1
2015-01-17 08:00:00-05:00,111,8,17,1,2015,-3.26,48.0,-3.26,4.04,Saturday,0,1,1
2015-01-17 09:00:00-05:00,202,9,17,1,2015,-2.57,48.0,-2.57,4.6,Saturday,0,1,1
2015-01-17 10:00:00-05:00,275,10,17,1,2015,-3.53,48.0,-1.63,5.22,Saturday,0,1,1
2015-01-17 11:00:00-05:00,344,11,17,1,2015,-3.52,47.0,-0.65,8.12,Saturday,0,1,1
2015-01-17 12:00:00-05:00,395,12,17,1,2015,-2.5,47.0,0.3,8.43,Saturday,0,1,1
2015-01-17 13:00:00-05:00,403,13,17,1,2015,-1.76,47.0,1.24,9.78,Saturday,0,1,1
2015-01-17 14:00:00-05:00,406,14,17,1,2015,-0.89,46.0,2.18,10.83,Saturday,0,1,1
2015-01-17 15:00:00-05:00,447,15,17,1,2015,-0.9,47.0,2.57,13.16,Saturday,0,1,1
2015-01-17 16:00:00-05:00,318,16,17,1,2015,-0.42,47.0,2.78,12.04,Saturday,0,1,1
2015-01-17 17:00:00-05:00,283,17,17,1,2015,-0.46,49.0,2.36,9.95,Saturday,0,1,1
2015-01-17 18:00:00-05:00,222,18,17,1,2015,-1.49,51.0,1.71,10.98,Saturday,0,1,1
2015-01-17 19:00:00-05:00,173,19,17,1,2015,-1.5,52.0,1.16,8.48,Saturday,0,1,1
2015-01-17 20:00:00-05:00,125,20,17,1,2015,-2.03,59.0,0.78,8.77,Saturday,0,1,1
2015-01-17 21:00:00-05:00,98,21,17,1,2015,-2.07,66.0,0.71,8.6,Saturday,0,1,1
2015-01-17 22:00:00-05:00,84,22,17,1,2015,-2.61,70.0,0.75,10.84,Saturday,0,1,1
2015-01-17 23:00:00-05:00,70,23,17,1,2015,-1.95,73.0,0.97,9.25,Saturday,0,1,1
2015-01-18 00:00:00-05:00,64,0,18,1,2015,-2.61,76.0,1.27,13.83,Sunday,0,1,1
2015-01-18 01:00:00-05:00,36,1,18,1,2015,-2.65,78.0,1.35,14.53,Sunday,0,1,1
2015-01-18 02:00:00-05:00,46,2,18,1,2015,-2.2,79.0,1.49,13.08,Sunday,0,1,1
2015-01-18 03:00:00-05:00,17,3,18,1,2015,-2.09,81.0,1.41,12.08,Sunday,0,1,1
2015-01-18 04:00:00-05:00,6,4,18,1,2015,-0.65,81.0,1.44,6.8,Sunday,0,1,1
2015-01-18 05:00:00-05:00,3,5,18,1,2015,1.56,82.0,1.56,4.56,Sunday,0,1,1
2015-01-18 06:00:00-05:00,12,6,18,1,2015,2.05,81.0,2.05,4.26,Sunday,0,1,1
2015-01-18 07:00:00-05:00,23,7,18,1,2015,2.2,82.0,2.2,3.44,Sunday,0,1,1
2015-01-18 08:00:00-05:00,9,8,18,1,2015,2.12,85.0,2.12,3.23,Sunday,0,1,1
2015-01-18 09:00:00-05:00,25,9,18,1,2015,2.39,90.0,2.39,3.23,Sunday,0,1,1
2015-01-18 10:00:00-05:00,41,10,18,1,2015,3.05,90.0,3.05,4.65,Sunday,0,1,1
2015-01-18 11:00:00-05:00,84,11,18,1,2015,3.49,92.0,3.49,3.52,Sunday,0,1,1
2015-01-18 12:00:00-05:00,154,12,18,1,2015,4.08,92.0,4.08,3.8,Sunday,0,1,1
2015-01-18 13:00:00-05:00,192,13,18,1,2015,3.11,92.0,4.54,6.3,Sunday,0,1,1
2015-01-18 14:00:00-05:00,215,14,18,1,2015,5.2,92.0,5.2,1.86,Sunday,0,1,1
2015-01-18 15:00:00-05:00,268,15,18,1,2015,5.63,92.0,5.63,2.59,Sunday,0,1,1
2015-01-18 16:00:00-05:00,258,16,18,1,2015,4.21,90.0,5.55,6.49,Sunday,0,1,1
2015-01-18 17:00:00-05:00,256,17,18,1,2015,5.34,85.0,5.34,4.68,Sunday,0,1,1
2015-01-18 18:00:00-05:00,266,18,18,1,2015,4.91,83.0,4.91,2.5,Sunday,0,1,1
2015-01-18 19:00:00-05:00,148,19,18,1,2015,2.67,80.0,4.37,7.07,Sunday,0,1,1
2015-01-18 20:00:00-05:00,122,20,18,1,2015,3.2,72.0,5.06,8.05,Sunday,0,1,1
2015-01-18 21:00:00-05:00,107,21,18,1,2015,2.3,74.0,4.1,7.27,Sunday,0,1,1
2015-01-18 22:00:00-05:00,103,22,18,1,2015,3.12,73.0,4.4,5.8,Sunday,0,1,1
2015-01-18 23:00:00-05:00,68,23,18,1,2015,3.48,70.0,4.56,5.3,Sunday,0,1,1
2015-01-19 00:00:00-05:00,42,0,19,1,2015,2.91,72.0,4.19,5.72,Monday,1,0,1
2015-01-19 01:00:00-05:00,26,1,19,1,2015,3.19,74.0,3.19,3.63,Monday,1,0,1
2015-01-19 02:00:00-05:00,22,2,19,1,2015,2.29,78.0,2.29,1.42,Monday,1,0,1
2015-01-19 03:00:00-05:00,13,3,19,1,2015,3.92,71.0,3.92,4.13,Monday,1,0,1
2015-01-19 04:00:00-05:00,10,4,19,1,2015,3.83,69.0,3.83,3.69,Monday,1,0,1
2015-01-19 05:00:00-05:00,12,5,19,1,2015,3.65,70.0,3.65,3.81,Monday,1,0,1
2015-01-19 06:00:00-05:00,34,6,19,1,2015,3.56,64.0,4.81,5.9,Monday,1,0,1
2015-01-19 07:00:00-05:00,101,7,19,1,2015,2.46,59.0,4.85,10.14,Monday,1,0,1
2015-01-19 08:00:00-05:00,207,8,19,1,2015,2.63,56.99999999999999,5.05,10.49,Monday,1,0,1
2015-01-19 09:00:00-05:00,176,9,19,1,2015,2.85,55.00000000000001,5.26,10.63,Monday,1,0,1
2015-01-19 10:00:00-05:00,239,10,19,1,2015,3.35,52.0,5.7,10.77,Monday,1,0,1
2015-01-19 11:00:00-05:00,299,11,19,1,2015,2.9,52.0,5.85,14.39,Monday,1,0,1
2015-01-19 12:00:00-05:00,366,12,19,1,2015,3.43,53.0,6.03,12.54,Monday,1,0,1
2015-01-19 13:00:00-05:00,399,13,19,1,2015,4.25,48.0,6.8,13.25,Monday,1,0,1
2015-01-19 14:00:00-05:00,404,14,19,1,2015,4.77,47.0,6.95,11.25,Monday,1,0,1
2015-01-19 15:00:00-05:00,375,15,19,1,2015,5.55,41.0,7.64,11.55,Monday,1,0,1
2015-01-19 16:00:00-05:00,429,16,19,1,2015,6.77,39.0,8.04,7.76,Monday,1,0,1
2015-01-19 17:00:00-05:00,423,17,19,1,2015,6.85,40.0,7.73,6.08,Monday,1,0,1
2015-01-19 18:00:00-05:00,336,18,19,1,2015,5.73,47.0,5.73,2.61,Monday,1,0,1
2015-01-19 19:00:00-05:00,248,19,19,1,2015,3.52,57.99999999999999,3.52,0.78,Monday,1,0,1
2015-01-19 20:00:00-05:00,178,20,19,1,2015,1.62,68.0,1.62,1.36,Monday,1,0,1
2015-01-19 21:00:00-05:00,128,21,19,1,2015,0.75,72.0,0.75,1.79,Monday,1,0,1
2015-01-19 22:00:00-05:00,97,22,19,1,2015,0.04,76.0,0.04,0.27,Monday,1,0,1
2015-01-19 23:00:00-05:00,70,23,19,1,2015,-0.32,78.0,-0.32,1.22,Monday,1,0,1
2015-01-20 00:00:00-05:00,12,0,20,1,2015,-0.75,78.0,-0.75,0.0,Tuesday,1,0,1
2015-01-20 01:00:00-05:00,5,1,20,1,2015,-1.06,79.0,-1.06,0.0,Tuesday,1,0,1
2015-01-20 02:00:00-05:00,6,2,20,1,2015,-1.56,81.0,-1.56,0.0,Tuesday,1,0,1
2015-01-20 04:00:00-05:00,7,4,20,1,2015,-1.93,83.0,-1.93,0.0,Tuesday,1,0,1
2015-01-20 05:00:00-05:00,47,5,20,1,2015,-2.29,84.0,-2.29,0.0,Tuesday,1,0,1
2015-01-20 06:00:00-05:00,169,6,20,1,2015,-2.33,84.0,-2.33,0.01,Tuesday,1,0,1
2015-01-20 07:00:00-05:00,476,7,20,1,2015,-1.84,85.0,-1.84,0.01,Tuesday,1,0,1
2015-01-20 08:00:00-05:00,844,8,20,1,2015,-1.34,85.0,-1.34,0.0,Tuesday,1,0,1
2015-01-20 09:00:00-05:00,368,9,20,1,2015,0.03,83.0,0.03,0.0,Tuesday,1,0,1
2015-01-20 10:00:00-05:00,192,10,20,1,2015,1.81,79.0,1.81,0.01,Tuesday,1,0,1
2015-01-20 11:00:00-05:00,193,11,20,1,2015,4.47,65.0,4.47,0.54,Tuesday,1,0,1
2015-01-20 12:00:00-05:00,212,12,20,1,2015,6.37,56.99999999999999,6.37,1.15,Tuesday,1,0,1
2015-01-20 13:00:00-05:00,208,13,20,1,2015,7.4,52.0,7.4,1.24,Tuesday,1,0,1
2015-01-20 14:00:00-05:00,199,14,20,1,2015,7.9,52.0,7.9,0.74,Tuesday,1,0,1
2015-01-20 15:00:00-05:00,244,15,20,1,2015,8.45,51.0,8.45,0.49,Tuesday,1,0,1
2015-01-20 16:00:00-05:00,406,16,20,1,2015,8.12,52.0,8.12,2.95,Tuesday,1,0,1
2015-01-20 17:00:00-05:00,740,17,20,1,2015,7.74,52.0,7.74,1.33,Tuesday,1,0,1
2015-01-20 18:00:00-05:00,708,18,20,1,2015,5.51,60.0,5.51,0.05,Tuesday,1,0,1
2015-01-20 19:00:00-05:00,478,19,20,1,2015,3.38,66.0,3.38,0.0,Tuesday,1,0,1
2015-01-20 20:00:00-05:00,346,20,20,1,2015,2.23,72.0,2.23,0.01,Tuesday,1,0,1
2015-01-20 21:00:00-05:00,191,21,20,1,2015,0.85,78.0,0.85,0.02,Tuesday,1,0,1
2015-01-20 22:00:00-05:00,122,22,20,1,2015,0.71,78.0,0.71,0.0,Tuesday,1,0,1
2015-01-20 23:00:00-05:00,90,23,20,1,2015,-0.02,82.0,-0.02,0.01,Tuesday,1,0,1
2015-01-21 00:00:00-05:00,26,0,21,1,2015,0.36,81.0,0.36,1.93,Wednesday,1,0,1
2015-01-21 01:00:00-05:00,7,1,21,1,2015,0.99,76.0,0.99,4.15,Wednesday,1,0,1
2015-01-21 02:00:00-05:00,1,2,21,1,2015,-0.56,78.0,1.17,5.76,Wednesday,1,0,1
2015-01-21 03:00:00-05:00,3,3,21,1,2015,0.54,80.0,0.54,3.34,Wednesday,1,0,1
2015-01-21 04:00:00-05:00,8,4,21,1,2015,0.72,81.0,0.72,4.38,Wednesday,1,0,1
2015-01-21 05:00:00-05:00,72,5,21,1,2015,0.81,82.0,0.81,4.71,Wednesday,1,0,1
2015-01-21 06:00:00-05:00,187,6,21,1,2015,-1.15,82.0,1.03,6.91,Wednesday,1,0,1
2015-01-21 07:00:00-05:00,491,7,21,1,2015,-1.19,82.0,1.16,7.47,Wednesday,1,0,1
2015-01-21 08:00:00-05:00,878,8,21,1,2015,-1.5,81.0,1.34,9.24,Wednesday,1,0,1
2015-01-21 09:00:00-05:00,418,9,21,1,2015,-0.13,79.0,1.5,5.61,Wednesday,1,0,1
2015-01-21 10:00:00-05:00,152,10,21,1,2015,-0.82,74.0,1.79,8.71,Wednesday,1,0,1
2015-01-21 11:00:00-05:00,161,11,21,1,2015,2.27,72.0,2.27,3.7,Wednesday,1,0,1
2015-01-21 12:00:00-05:00,161,12,21,1,2015,2.27,73.0,2.27,3.27,Wednesday,1,0,1
2015-01-21 13:00:00-05:00,77,13,21,1,2015,1.3,83.0,1.3,2.79,Wednesday,1,0,1
2015-01-21 14:00:00-05:00,81,14,21,1,2015,0.82,88.0,0.82,3.23,Wednesday,1,0,1
2015-01-21 15:00:00-05:00,126,15,21,1,2015,-0.97,89.0,0.93,6.07,Wednesday,1,0,1
2015-01-21 16:00:00-05:00,238,16,21,1,2015,-0.67,88.0,1.02,5.59,Wednesday,1,0,1
2015-01-21 17:00:00-05:00,573,17,21,1,2015,0.96,88.0,0.96,4.16,Wednesday,1,0,1
2015-01-21 18:00:00-05:00,576,18,21,1,2015,1.04,87.0,1.04,3.11,Wednesday,1,0,1
2015-01-21 19:00:00-05:00,395,19,21,1,2015,0.92,88.0,0.92,2.62,Wednesday,1,0,1
2015-01-21 20:00:00-05:00,305,20,21,1,2015,0.9,89.0,0.9,4.05,Wednesday,1,0,1
2015-01-21 21:00:00-05:00,207,21,21,1,2015,0.95,89.0,0.95,2.17,Wednesday,1,0,1
2015-01-21 22:00:00-05:00,115,22,21,1,2015,1.02,89.0,1.02,2.87,Wednesday,1,0,1
2015-01-21 23:00:00-05:00,92,23,21,1,2015,1.12,90.0,1.12,3.22,Wednesday,1,0,1
